Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
10447746,,,,RS,RBBZ,UNISAF 2.0 mtr Extendable Cone Bar Black/Yellow,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
104491,,,,RS,RSFS,Uniform Safety Sign Metal Reflective 'Water Over Road' 900x600mm SG526,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104517,,,,RS,RCNZ,Uniform Safety Traffic Cone Plain Blue 450mm TRC450BL,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104518,,,,RS,RCRZ,Uniform Safety Traffic Cone Refl. Cl.1 Lime Green Flouro 700mm TRC700GR,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104519,,,,RS,RCRZ,Uniform Safety Traffic Cone Refl. Cl.1. Blue Fluoro 700mm TRC700BR,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104528,,,,RS,RSFS,Uniform Safety Warning Sign Curved Right Picto Aluminium 750x750 W1-3BR,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104538,,,,RS,RBFU,Custom Made Sign Bunting Continuous Roll,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104542,,,,RS,RHCZ,Uniform Safety Signs Wheel Stop 1650x100x113mm Plastic SWS1650,EACH,UNIFSAFE,1,1,S,A,,,0,1,0,0
104562,,,,RS,RSFS,Kru Embroidery Worley Patches/badges,EACH,KRUEMB,0,0,S,A,,,0,0,0,0
1046119,,,,RS,RSAZ,PSM1 Sign Stand Portable Portrait 300x450,EACH,AUSTWIDE,0,0,S,O,,,0,0,0,0
1046163,,,,RS,RSCS,Building Site Sign Pedestrians Use Other Footpath Corflute 600x450 872LC,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
1046167,,,,RS,RSFS,Uniform Safety Signs Sign Speed 20km Metal 600x400 TC462LM,EACH,UNIFSAFE,18,18,S,A,,,0,18,0,0
1046192,,,,RS,RSFS,843079 TC449LSM No Parking Picto Loading Zone Metal 300x450,EACH,UNIFSAFE,0,0,S,A,,9321840002476,0,0,0,0
1046298,,,,RS,RSFS,391-NM Sign Traffic Stop No Entry Into Workshop Metal 450x600,EACH,AUSTWIDE,0,0,S,O,,,0,0,0,0
1046356,,,,RS,RSFC,Custom Made Sign Metal 600x600,EACH,UNIFSAFE,13,13,S,T,,,0,13,0,0
1046371,,,,RS,RSFC,Custom Made Sign Metal CL1 450x600,EACH,UNIFSAFE,4,4,S,T,,,0,4,0,0
104647Z,,,,RS,RSFC,Sign Danger Road Works 450x300 Metal,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
1046485,,,,RS,RBFU,Custom Made Sign Bunting 30M Roll,EACH,BRADY,0,0,S,A,,,0,0,0,0
1046573,,,,RS,RBBZ,Barrier Tape Tape Logo CUSTOM 75mmx500m,EACH,UNIFSAFE,0,0,S,T,,,0,0,0,0
1046615,,,,RS,RSXS,QST Plate Black on CL1 Yellow Double Lane Stat - Left Closed To Suit Swing Stand 900x600,EACH,DENEEFE,0,0,S,A,,,0,0,0,0
1046616,,,,RS,RSXS,QST Plate Black on CL1 Yellow Triple Lane Stat - Left Closed To Suit Swing Stand 900x600,EACH,DENEEFE,0,0,S,A,,,0,0,0,0
1046617,,,,RS,RSXS,QST Plate Black on CL1 Yellow Roadwork On Side Road To Suit Swing Stand 900x600,EACH,DENEEFE,0,0,S,A,,,0,0,0,0
1046618,,,,RS,RSXS,QST Plate Black on CL1 Yellow Detour Ahead To Suit Swing Stand 900x600,EACH,DENEEFE,0,0,S,A,,,0,0,0,0
1046640,,,,RS,RSFC,Custom Sign Street Blade Material 900x150mm,EACH,UNIFSAFE,0,0,S,T,,,0,0,0,0
1046641,,,,RS,RBFU,Uniform Safety Flag Bunting Fluro Orange 100m Jumbo Roll BF100,EACH,UNIFSAFE,10,10,S,A,,,0,10,0,0
1047109,,,,RS,RBFU,Uniform Safety Signs Blue Bunting Flags 30m Roll BF030B,EACH,UNIFSAFE,28,28,S,A,,,0,28,0,0
1047111,,,,RS,RSFS,Guardian Safety Speed Sign Non Regulatory 10KM 450x600 R4-1A_10,EACH,OUTSOU,0,0,S,A,,,0,0,0,0
1047112,,,,RS,RSFS,Guardian Safety Speed Sign Non Regulatory 20KM 450x600 R4-1A_20,EACH,OUTSOU,0,0,S,A,,,0,0,0,0
1047113,,,,RS,RSFS,Guardian Safety Speed Sign Non Regulatory 30KM 450x600 R4-1A_30,EACH,OUTSOU,0,0,S,A,,,0,0,0,0
1047114,,,,RS,RSFS,Guardian Safety Speed Sign Non Regulatory 40KM 450x600 R4-1A_40,EACH,OUTSOU,6,6,S,A,,,0,6,0,0
1047115,,,,RS,RSFS,Guardian Safety Stop Sign Regulatory - Hexgonal 600 R1-1A,EACH,OUTSOU,1,1,S,A,,,0,1,0,0
1047116,,,,RS,RSFS,Guardian Safety Giveway Sign Regulatory Triangle 750 R1-2A,EACH,OUTSOU,0,0,S,A,,,0,0,0,0
104775,,,,RS,RSAZ,60mmx3.2m Galvanised Post End Cap 50mm SP28,EACH,UNIFSAFE,8,4,S,A,,,0,4,0,0
1047753,,,,RS,RSAZ,Galvanised Post 3.2M 60mm Dia 6500,EACH,SAFETVIEW,0,0,S,A,,,0,0,0,0
1047760,,,,RS,RSXS,Sign Box Edge Speed Limit 80km 700x900 Metal CL1 TR4-1BH-80,EACH,DENEEFE,0,0,S,A,,,0,0,0,0
1047772,,,,RS,RSFC,Custom Made Sign Metal Quad 900x600,EACH,DENEEFE,0,0,S,A,,,0,0,0,0
1047785,,,,RS,RSXC,Custom Made Boxed Edge Sign 700x900,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
1047788,,,,RS,RSMZ,Custom Made Banner Oversize 2 Piece Yellow/Black,EACH,UNIFSAFE,0,0,S,T,,,0,0,0,0
1047790,,,,RS,RSCS,Uniform Safety Signs Watch Out For Pedestrians 600x450 Corflute 380LC,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
1047796,,,,RS,RSFC,Uniform Safety Signs Red/Yel Heavy Vehicle marker plates Adhes Pair 800x100 TC4011-A,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104780,,,,RS,RCRZ,Accumax 450mm Orange Traffic Cone With Reflective - Black Base,EACH,ACCUMAX,0,0,S,A,,,0,0,0,0
1047804,,,,RS,RSFS,Uniform Safety Sign U-Turn Permitted Aluminium C1 600x450 - R2-15AC1,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
1047808,,,,RS,RSAZ,Uniform Safety Stop/Stop Wooden Handle Baton CL145STOP,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104781,,,,RS,RCRZ,Accumax 700mm Orange Traffic Cone With Reflective - Black Base,EACH,ACCUMAX,0,0,S,A,,,0,0,0,0
1047813,,,,RS,RSFS,Uniform Safety Eco Toxicity Picto Metal 270x270mm - HLTM115M,EACH,UNIFSAFE,1,1,S,A,,,0,1,0,0
1047819,,,,RS,RSSZ,Uniform Safety Signs Swing Stand and Sign Metal Road Closed 900x600 STD502,EACH,UNIFSAFE,6,6,S,A,,,0,6,0,0
1047823,,,,RS,RHCR,Uniform Safety Signs Double cable drive over cover Red 985x250x50 CBC150,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
1047860,,,,RS,RSFS,Uniform Safety Ped Watch Your Step Alum. 600x600 - T9-25M,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
1047869,,,,RS,ROFM,Outsource Bollard round steel surface SBYS114/1050,EACH,OUTSOU,0,0,S,A,,,0,0,0,0
104788,,,,RS,RHCZ,Bracket Universal Fitment Rubber Rest Strap GalvSteel NPR2266,EACH,NATPLA,0,0,S,O,,,0,0,0,0
104789,,,,RS,RHCZ,Wheel Chock 1200x1800mm Yellow NPR2097,EACH,NATIPLAS,0,0,S,O,,,0,0,0,0
1047892,,,,RS,RHCZ,Uniform Safety Black Rubber Wheel Chock 200x100x150mm - EWC02,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
104790,,,,RS,RHCZ,NATPLA Wheel Chok LW Size 3 NPR01181-00,EACH,NATIPLAS,0,0,S,A,,,0,0,0,0
1047926,,,,RS,ROAZ,Uniform Safety Signs Econ Expand Barrier 900mmx3.2m Ylw/Blk - USG110-YB,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
1047931,,,,RS,RBBZ,Uniform Saftey Signs Flag Barricading Tape Custom Size/Colour,EACH,UNIFSAFE,0,0,S,T,,,0,0,0,0
1048129,,,,RS,RSFS,Warning Sign Left Turn Only 900x1200 R2-14B,EACH,DENEEFE,0,0,S,A,,,0,0,0,0
1048235,,,,RS,RSAZ,Rail Brace Strut For Sign 210mm NSI,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
