Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
1065730,,,,PH,PCIT,SPEPRO QuickPick Telescopic Pole (1.2M Extends to 3.6M),EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065731,,,,PH,PCIT,SPEPRO 9ft (2.92M) Miller Tripod 0,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065901,,,,PH,PCIO,Spanset Tripod Bracket H/D 2 Locking Pins TRIPOD-HD-BRACKET-3,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065902,,,,PH,PHHF,SPANSET Harness Fall Arrest Ergo iPlus XL Navy/Grey 1107-ERGOIPLUS-XL,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065903,,,,PH,PHLR,Spanset Lanyard Petzl Grillion 10m L I650-L052AA04,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065904,,,,PH,PHHF,Spanset Harness Fall Arrest 1107 ERGO Iplus 1107-ERGOIPLUS,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065905,,,,PH,PHAF,Spanset Inertia Reel Gal Wire Triple Action Karabiner 12m 2002350,EACH,SPANSET,0,0,S,O,,,0,0,0,0
1065906,,,,PH,PHAF,Spanset 3 Way SRLR 24m Fall Arrest Device w/ Resc SRLR-24,EACH,SPANSET,0,0,S,O,,,0,0,0,0
1065907,,,,PH,PHAB,Spanset ERGO 1107 - SMALL 1107ergo-s-0,EACH,SPANSET,0,-1,S,A,,,1,-1,0,0
1065909,,,,PH,PHAR,Spanset Australia Kern Rope Line 11MM x 4.0M C/W 3050 S/A,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065910,,,,PH,PHLW,Spanset Australia 3.5M Fall Arrest Block Saverline Webbing,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065911,,,,PH,PHHF,Spanset Australia HOTWORK-0 HOTWORKS WORK POSITION & RESCUE HARNESS,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065912,,,,PH,PHCL,Spanset Spanset Anchorage Line 3108SA x25m,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065913,,,,PH,PHLW,Spanset Adjustable Web Lanyard C/W H1'S x 1.8MTR,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065917,,,,PH,PHLA,Spanset Self Retracting Lifeline 12m Webbing SRL STU P W 12 STA,EACH,SPANSET,2,2,S,A,,,0,2,0,0
1065918,,,,PH,PHCL,Spanset Single leg webbing 1.4-1.8m Scaffold Hook 1131G,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065919,,,,PH,PHHF,Spanset Standard Full Body Harness 5XL 1100ERGO,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065920,,,,PH,PHAZ,Spanset 18M 3 WAY FA & RECOVERY BLOCK SAVERLINE,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065921,,,,PH,PHHF,Spanset Spanset Harness full body  c/w Waist Belt + side D's,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065922,,,,PH,PHHF,Spanset ERGO Roofmaster Full Body Arrest Harness 5XL,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065923,,,,PH,PHCS,Spanset HW ANCHOR STRAP x 2.0M C/W D RINGS,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065924,,,,PH,PHAF,Spanset Saverline Recovery SRLR S 12m 2002363,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065926,,,,PH,PHHF,Spanset Custom 3Xl 1104 Ergo Harness 1104 Ergo Custom 3Xl,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065928,,,,PH,PHLW,Spanset Lanyard Webbingenergy Absorb 1.8 With K4 Karabiner 3053-K4,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065929,,,,PH,PHLR,Spanset 4.5 MTR ADJUSTABLE ROPE LANYARD C/W,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065930,,,,PH,PHAZ,Spanset Saverline Srl 2M 2002345,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065931,,,,PH,PHHF,Spanset Spanset Harness Full Body Padded 1104 Ergo Plus   xl,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065932,,,,PH,PHHF,Spanset Spanset Harness Full Body Padded 1104 Ergo Plus   Small,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065933,,,,PH,PHHM,Spanset Spanset Harness Full Body Padded 1104 Ergo Plus 2xl,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065934,,,,PH,PHHF,Spanset Spanset 110 Water Works Water Resistant Full Body Harness,EACH,SPANSET,0,0,S,O,,,0,0,0,0
1065935,,,,PH,PHCS,Spanset Spanset Anchorage Slings&Pole Strap Black Snake,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065936,,,,PH,PHHF,Spanset Standard Full Body Harness 3xl 1100ERGO-XXXL-0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
