Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN
HF-800SD,,,,PP,PRMH,Respirator Secure Click,EACH,3MAUST,0,0,Z,A,U,
HF-800SDHALF000L,,,,PP,PRMH,Respirator Secure Click Half Face Speaking Diaphragm HF-803SD Large,EACH,3MAUST,0,-2,S,A,U,
HF-800SDHALF000M,,,,PP,PRMH,Respirator Secure Click Half Face Speaking Diaphragm HF-802SD Medium,EACH,3MAUST,1,1,S,A,U,
HF-800SDHALF000S,,,,PP,PRMH,Respirator Secure Click Half Face Speaking Diaphragm HF-801SD Small,EACH,3MAUST,0,0,S,A,U,
HF1101__,,,,WW,CMTD,Stretch Twill Cuffed Pants,EACH,HMRFLD,0,0,Z,C,U,HF1101
HF1101__BLCK077R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 77 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215602
HF1101__BLCK082R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 82 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215626
HF1101__BLCK087R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 87 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215640
HF1101__BLCK092R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 92 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215664
HF1101__BLCK097R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 97 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215688
HF1101__BLCK102R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 102 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215701
HF1101__BLCK107R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 107 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215725
HF1101__BLCK112R,,,,WW,CMTD,Stretch Twill Cuffed Pants Black 112 Regular,EACH,HMRFLD,0,0,S,I,U,9336179215749
HF1101__MIDN072R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179158367
HF1101__MIDN077R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 77 Regular / 30 Inch,EACH,HMRFLD,197,195,S,C,U,9336179158381
HF1101__MIDN082R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 82 Regular / 32 Inch,EACH,HMRFLD,246,244,S,C,U,9336179158404
HF1101__MIDN087R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 87 Regular / 34 Inch,EACH,HMRFLD,297,292,S,C,U,9336179158428
HF1101__MIDN092R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 92 Regular / 36 Inch,EACH,HMRFLD,352,349,S,C,U,9336179158442
HF1101__MIDN097R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 97 Regular / 38 Inch,EACH,HMRFLD,307,304,S,C,U,9336179158466
HF1101__MIDN102R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 102 Regular / 40 Inch,EACH,HMRFLD,175,172,S,C,U,9336179158480
HF1101__MIDN107R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 107 Regular / 42 Inch,EACH,HMRFLD,107,106,S,C,U,9336179158503
HF1101__MIDN112R,,,,WW,CMTD,Stretch Twill Cuffed Pants Midnight 112 Regular / 44 Inch,EACH,HMRFLD,104,102,S,C,U,9336179158527
HF1101__NAVY072R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 72 Regular / 28 Inch,EACH,HMRFLD,2,2,S,I,U,9336179158541
HF1101__NAVY077R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 77 Regular / 30 Inch,EACH,HMRFLD,140,139,S,C,U,9336179158565
HF1101__NAVY082R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 82 Regular / 32 Inch,EACH,HMRFLD,396,392,S,C,U,9336179158589
HF1101__NAVY087R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 87 Regular / 34 Inch,EACH,HMRFLD,354,350,S,C,U,9336179158602
HF1101__NAVY092R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 92 Regular / 36 Inch,EACH,HMRFLD,398,395,S,C,U,9336179158626
HF1101__NAVY097R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 97 Regular / 38 Inch,EACH,HMRFLD,295,292,S,C,U,9336179158640
HF1101__NAVY102R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 102 Regular / 40 Inch,EACH,HMRFLD,160,158,S,C,U,9336179158664
HF1101__NAVY107R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 107 Regular / 42 Inch,EACH,HMRFLD,92,91,S,C,U,9336179158688
HF1101__NAVY112R,,,,WW,CMTD,Stretch Twill Cuffed Pants Navy 112 Regular / 44 Inch,EACH,HMRFLD,96,95,S,C,U,9336179158701
HF1101__PEER072R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179158725
HF1101__PEER077R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 77 Regular / 30 Inch,EACH,HMRFLD,62,60,S,C,U,9336179158749
HF1101__PEER082R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 82 Regular / 32 Inch,EACH,HMRFLD,157,154,S,C,U,9336179158763
HF1101__PEER087R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 87 Regular / 34 Inch,EACH,HMRFLD,153,150,S,C,U,9336179158787
HF1101__PEER092R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 92 Regular / 36 Inch,EACH,HMRFLD,226,223,S,C,U,9336179158800
HF1101__PEER097R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 97 Regular / 38 Inch,EACH,HMRFLD,262,260,S,C,U,9336179158824
HF1101__PEER102R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 102 Regular / 40 Inch,EACH,HMRFLD,139,136,S,C,U,9336179158848
HF1101__PEER107R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 107 Regular / 42 Inch,EACH,HMRFLD,64,63,S,C,U,9336179158862
HF1101__PEER112R,,,,WW,CMTD,Stretch Twill Cuffed Pants Pewter 112 Regular / 44 Inch,EACH,HMRFLD,65,65,S,C,U,9336179158886
HF1101__TAN_072R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179158909
HF1101__TAN_077R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 77 Regular / 30 Inch,EACH,HMRFLD,221,218,S,C,U,9336179158923
HF1101__TAN_082R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 82 Regular / 32 Inch,EACH,HMRFLD,247,245,S,C,U,9336179158947
HF1101__TAN_087R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 87 Regular / 34 Inch,EACH,HMRFLD,309,305,S,C,U,9336179158961
HF1101__TAN_092R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 92 Regular / 36 Inch,EACH,HMRFLD,310,306,S,C,U,9336179158985
HF1101__TAN_097R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 97 Regular / 38 Inch,EACH,HMRFLD,301,298,S,C,U,9336179159005
HF1101__TAN_102R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 102 Regular / 40 Inch,EACH,HMRFLD,194,191,S,C,U,9336179159029
HF1101__TAN_107R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 107 Regular / 42 Inch,EACH,HMRFLD,88,87,S,C,U,9336179159043
HF1101__TAN_112R,,,,WW,CMTD,Stretch Twill Cuffed Pants Tan 112 Regular / 44 Inch,EACH,HMRFLD,107,106,S,C,U,9336179159067
HF1102__,,,,WW,CMTD,Stretch Sateen Cuffed Pants,EACH,HMRFLD,0,0,Z,C,U,HF1102
HF1102__MIDN072R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179159081
HF1102__MIDN077R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 77 Regular / 30 Inch,EACH,HMRFLD,111,109,S,C,U,9336179159104
HF1102__MIDN082R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 82 Regular / 32 Inch,EACH,HMRFLD,214,211,S,C,U,9336179159128
HF1102__MIDN087R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 87 Regular / 34 Inch,EACH,HMRFLD,347,342,S,C,U,9336179159142
HF1102__MIDN092R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 92 Regular / 36 Inch,EACH,HMRFLD,341,334,S,C,U,9336179159166
HF1102__MIDN097R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 97 Regular / 38 Inch,EACH,HMRFLD,283,280,S,C,U,9336179159180
HF1102__MIDN102R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 102 Regular / 40 Inch,EACH,HMRFLD,210,208,S,C,U,9336179159203
HF1102__MIDN107R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 107 Regular / 42 Inch,EACH,HMRFLD,142,141,S,C,U,9336179159227
HF1102__MIDN112R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Midnight 112 Regular / 44 Inch,EACH,HMRFLD,143,139,S,C,U,9336179159241
HF1102__NAVY072R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179159265
HF1102__NAVY077R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 77 Regular / 30 Inch,EACH,HMRFLD,163,163,S,C,U,9336179159289
HF1102__NAVY082R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 82 Regular / 32 Inch,EACH,HMRFLD,140,138,S,C,U,9336179159302
HF1102__NAVY087R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 87 Regular / 34 Inch,EACH,HMRFLD,218,215,S,C,U,9336179159326
HF1102__NAVY092R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 92 Regular / 36 Inch,EACH,HMRFLD,195,190,S,C,U,9336179159340
HF1102__NAVY097R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 97 Regular / 38 Inch,EACH,HMRFLD,254,252,S,C,U,9336179159364
HF1102__NAVY102R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 102 Regular / 40 Inch,EACH,HMRFLD,177,172,S,C,U,9336179159388
HF1102__NAVY107R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 107 Regular / 42 Inch,EACH,HMRFLD,108,107,S,C,U,9336179159401
HF1102__NAVY112R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Navy 112 Regular / 44 Inch,EACH,HMRFLD,109,108,S,C,U,9336179159425
HF1102__PEER072R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179159449
HF1102__PEER077R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 77 Regular / 30 Inch,EACH,HMRFLD,75,73,S,C,U,9336179159463
HF1102__PEER082R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 82 Regular / 32 Inch,EACH,HMRFLD,186,182,S,C,U,9336179159487
HF1102__PEER087R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 87 Regular / 34 Inch,EACH,HMRFLD,172,169,S,C,U,9336179159500
HF1102__PEER092R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 92 Regular / 36 Inch,EACH,HMRFLD,280,277,S,C,U,9336179159524
HF1102__PEER097R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 97 Regular / 38 Inch,EACH,HMRFLD,253,250,S,C,U,9336179159548
HF1102__PEER102R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 102 Regular / 40 Inch,EACH,HMRFLD,141,139,S,C,U,9336179159562
HF1102__PEER107R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 107 Regular / 42 Inch,EACH,HMRFLD,52,52,S,C,U,9336179159586
HF1102__PEER112R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Pewter 112 Regular / 44 Inch,EACH,HMRFLD,70,68,S,C,U,9336179159609
HF1102__TAN_072R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179159623
HF1102__TAN_077R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 77 Regular / 30 Inch,EACH,HMRFLD,75,74,S,C,U,9336179159647
HF1102__TAN_082R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 82 Regular / 32 Inch,EACH,HMRFLD,114,112,S,C,U,9336179159661
HF1102__TAN_087R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 87 Regular / 34 Inch,EACH,HMRFLD,126,120,S,C,U,9336179159685
HF1102__TAN_092R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 92 Regular / 36 Inch,EACH,HMRFLD,218,215,S,C,U,9336179159708
HF1102__TAN_097R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 97 Regular / 38 Inch,EACH,HMRFLD,245,243,S,C,U,9336179159722
HF1102__TAN_102R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 102 Regular / 40 Inch,EACH,HMRFLD,186,184,S,C,U,9336179159746
HF1102__TAN_107R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 107 Regular / 42 Inch,EACH,HMRFLD,71,71,S,C,U,9336179159760
HF1102__TAN_112R,,,,WW,CMTD,Stretch Sateen Cuffed Pants Tan 112 Regular / 44 Inch,EACH,HMRFLD,75,75,S,C,U,9336179159784
HF1103__,,,,WW,CMTO,Tapered Stretch Twill Pant,EACH,HMRFLD,0,0,Z,A,U,
HF1103__BLCK077R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 77 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215763
HF1103__BLCK082R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 82 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215787
HF1103__BLCK087R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 87 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215800
HF1103__BLCK092R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 92 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215824
HF1103__BLCK097R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 97 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215848
HF1103__BLCK102R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 102 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215862
HF1103__BLCK107R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 107 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215886
HF1103__BLCK112R,,,,WW,CMTO,Tapered Stretch Twill Pant Black 112 Regular,EACH,HMRFLD,0,0,S,N,U,9336179215909
HF1103__EART072R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169721
HF1103__EART077R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 77 Regular / 30 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169738
HF1103__EART082R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 82 Regular / 32 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169745
HF1103__EART087R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 87 Regular / 34 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169752
HF1103__EART092R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 92 Regular / 36 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169769
HF1103__EART097R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 97 Regular / 38 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169776
HF1103__EART102R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 102 Regular / 40 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169783
HF1103__EART107R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 107 Regular / 42 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169790
HF1103__EART112R,,,,WW,CMTO,Tapered Stretch Twill Pant Earth 112 Regular / 44 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169806
HF1103__MIDN072R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169813
HF1103__MIDN077R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 77 Regular / 30 Inch,EACH,HMRFLD,155,153,S,C,U,9336179169820
HF1103__MIDN082R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 82 Regular / 32 Inch,EACH,HMRFLD,168,168,S,C,U,9336179169837
HF1103__MIDN087R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 87 Regular / 34 Inch,EACH,HMRFLD,445,443,S,C,U,9336179169844
HF1103__MIDN092R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 92 Regular / 36 Inch,EACH,HMRFLD,327,326,S,C,U,9336179169851
HF1103__MIDN097R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 97 Regular / 38 Inch,EACH,HMRFLD,184,182,S,C,U,9336179169868
HF1103__MIDN102R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 102 Regular / 40 Inch,EACH,HMRFLD,154,153,S,C,U,9336179169875
HF1103__MIDN107R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 107 Regular / 42 Inch,EACH,HMRFLD,100,100,S,C,U,9336179169882
HF1103__MIDN112R,,,,WW,CMTO,Tapered Stretch Twill Pant Midnight 112 Regular / 44 Inch,EACH,HMRFLD,97,96,S,C,U,9336179169899
HF1103__NAVY072R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179172714
HF1103__NAVY077R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 77 Regular / 30 Inch,EACH,HMRFLD,198,198,S,A,U,9336179172721
HF1103__NAVY082R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 82 Regular / 32 Inch,EACH,HMRFLD,394,386,S,A,U,9336179172738
HF1103__NAVY087R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 87 Regular / 34 Inch,EACH,HMRFLD,505,497,S,A,U,9336179172745
HF1103__NAVY092R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 92 Regular / 36 Inch,EACH,HMRFLD,800,793,S,A,U,9336179172752
HF1103__NAVY097R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 97 Regular / 38 Inch,EACH,HMRFLD,342,341,S,A,U,9336179172769
HF1103__NAVY102R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 102 Regular / 40 Inch,EACH,HMRFLD,192,189,S,A,U,9336179172776
HF1103__NAVY107R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 107 Regular / 42 Inch,EACH,HMRFLD,109,109,S,A,U,9336179172783
HF1103__NAVY112R,,,,WW,CMTO,Tapered Stretch Twill Pant Navy 112 Regular / 44 Inch,EACH,HMRFLD,118,116,S,A,U,9336179172790
HF1103__TAN_072R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179169905
HF1103__TAN_077R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 77 Regular / 30 Inch,EACH,HMRFLD,157,157,S,A,U,9336179169912
HF1103__TAN_082R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 82 Regular / 32 Inch,EACH,HMRFLD,421,409,S,A,U,9336179169929
HF1103__TAN_087R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 87 Regular / 34 Inch,EACH,HMRFLD,371,372,S,A,U,9336179169936
HF1103__TAN_092R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 92 Regular / 36 Inch,EACH,HMRFLD,339,339,S,A,U,9336179169943
HF1103__TAN_097R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 97 Regular / 38 Inch,EACH,HMRFLD,308,308,S,A,U,9336179169950
HF1103__TAN_102R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 102 Regular / 40 Inch,EACH,HMRFLD,188,186,S,A,U,9336179169967
HF1103__TAN_107R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 107 Regular / 42 Inch,EACH,HMRFLD,112,111,S,A,U,9336179169974
HF1103__TAN_112R,,,,WW,CMTO,Tapered Stretch Twill Pant Tan 112 Regular / 44 Inch,EACH,HMRFLD,137,137,S,A,U,9336179169981
HF1104__,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant,EACH,HMRFLD,0,0,Z,A,U,
HF1104__NAVY077R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 77 Regular / 30 Inch,EACH,HMRFLD,205,205,S,A,U,9336179171526
HF1104__NAVY082R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 82 Regular / 32 Inch,EACH,HMRFLD,844,841,S,A,U,9336179171533
HF1104__NAVY087R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 87 Regular / 34 Inch,EACH,HMRFLD,483,480,S,A,U,9336179171540
HF1104__NAVY092R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 92 Regular / 36 Inch,EACH,HMRFLD,488,438,S,A,U,9336179171557
HF1104__NAVY097R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 97 Regular / 38 Inch,EACH,HMRFLD,332,331,S,A,U,9336179171564
HF1104__NAVY102R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 102 Regular / 40 Inch,EACH,HMRFLD,208,208,S,A,U,9336179171571
HF1104__NAVY107R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 107 Regular / 42 Inch,EACH,HMRFLD,100,100,S,A,U,9336179171588
HF1104__NAVY112R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Navy 112 Regular / 44 Inch,EACH,HMRFLD,87,87,S,A,U,9336179171595
HF1104__SAND077R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 77 Regular / 30 Inch,EACH,HMRFLD,99,99,S,C,U,9336179171601
HF1104__SAND082R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 82 Regular / 32 Inch,EACH,HMRFLD,115,114,S,C,U,9336179171618
HF1104__SAND087R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 87 Regular / 34 Inch,EACH,HMRFLD,118,118,S,C,U,9336179171625
HF1104__SAND092R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 92 Regular / 36 Inch,EACH,HMRFLD,243,240,S,C,U,9336179171632
HF1104__SAND097R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 97 Regular / 38 Inch,EACH,HMRFLD,281,278,S,C,U,9336179171649
HF1104__SAND102R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 102 Regular / 40 Inch,EACH,HMRFLD,217,215,S,C,U,9336179171656
HF1104__SAND107R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 107 Regular / 42 Inch,EACH,HMRFLD,109,108,S,C,U,9336179171663
HF1104__SAND112R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Sand 112 Regular / 44 Inch,EACH,HMRFLD,93,93,S,C,U,9336179171670
HF1104__TAN_077R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 77 Regular / 30 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233576
HF1104__TAN_082R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 82 Regular / 32 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233590
HF1104__TAN_087R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 87 Regular / 34 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233613
HF1104__TAN_092R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 92 Regular / 36 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233637
HF1104__TAN_097R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 97 Regular / 38 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233651
HF1104__TAN_102R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 102 Regular / 40 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233675
HF1104__TAN_107R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 107 Regular / 42 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233699
HF1104__TAN_112R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Tan 112 Regular / 44 Inch,EACH,HMRFLD,0,0,S,N,U,9336179233712
HF1104__WABK077R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 77 Regular / 30 Inch,EACH,HMRFLD,293,291,S,A,U,9336179171687
HF1104__WABK082R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 82 Regular / 32 Inch,EACH,HMRFLD,371,360,S,A,U,9336179171694
HF1104__WABK087R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 87 Regular / 34 Inch,EACH,HMRFLD,635,623,S,A,U,9336179171700
HF1104__WABK092R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 92 Regular / 36 Inch,EACH,HMRFLD,374,359,S,A,U,9336179171717
HF1104__WABK097R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 97 Regular / 38 Inch,EACH,HMRFLD,297,297,S,A,U,9336179171724
HF1104__WABK102R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 102 Regular / 40 Inch,EACH,HMRFLD,157,157,S,A,U,9336179171731
HF1104__WABK107R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 107 Regular / 42 Inch,EACH,HMRFLD,102,101,S,A,U,9336179171748
HF1104__WABK112R,,,,WW,CMTO,Stretch Cargo Twill Cuff Pant Washed Black 112 Regular / 44 Inch,EACH,HMRFLD,108,108,S,A,U,9336179171755
HF1106__,,,,WW,CMTC,Pant Cuffed Stretch Seam,EACH,HMRFLD,0,0,Z,C,U,HF1106
HF1106__CHAL072R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179185240
HF1106__CHAL077R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 77 Regular / 30 Inch,EACH,HMRFLD,147,145,S,C,U,9336179185257
HF1106__CHAL082R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 82 Regular / 32 Inch,EACH,HMRFLD,257,255,S,C,U,9336179185264
HF1106__CHAL087R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 87 Regular / 34 Inch,EACH,HMRFLD,240,238,S,C,U,9336179185271
HF1106__CHAL092R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 92 Regular / 36 Inch,EACH,HMRFLD,331,329,S,C,U,9336179185288
HF1106__CHAL097R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 97 Regular / 38 Inch,EACH,HMRFLD,302,297,S,C,U,9336179185295
HF1106__CHAL102R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 102 Regular /40 Inch,EACH,HMRFLD,215,213,S,C,U,9336179185301
